timestamp,solar_power,wind_power,battery_soc,load_demand,grid_power,temperature,ems_action
2026-05-02 22:10:00,0.0,0.0,20.72,27.58,42.58,20.23,GRID_CHARGING_OFFPEAK
2026-05-02 22:15:00,0.0,0.0,21.31,26.22,41.22,18.85,GRID_CHARGING_OFFPEAK
2026-05-02 22:20:00,0.0,0.47,21.91,26.55,41.08,19.58,GRID_CHARGING_OFFPEAK
2026-05-02 22:25:00,0.0,0.55,22.5,27.35,41.8,19.36,GRID_CHARGING_OFFPEAK
2026-05-02 22:30:00,0.0,0.18,23.09,26.95,41.76,19.82,GRID_CHARGING_OFFPEAK
2026-05-02 22:35:00,0.0,0.39,23.69,24.06,38.67,17.92,GRID_CHARGING_OFFPEAK
2026-05-02 22:40:00,0.0,0.31,24.28,26.43,41.12,19.47,GRID_CHARGING_OFFPEAK
2026-05-02 22:45:00,0.0,1.82,24.87,24.37,37.55,19.22,GRID_CHARGING_OFFPEAK
2026-05-02 22:50:00,0.0,2.52,25.47,28.3,40.78,19.11,GRID_CHARGING_OFFPEAK
2026-05-02 22:55:00,0.0,1.71,26.06,22.95,36.24,18.79,GRID_CHARGING_OFFPEAK
2026-05-02 23:00:00,0.0,0.67,26.66,25.57,39.9,17.7,GRID_CHARGING_OFFPEAK
2026-05-02 23:05:00,0.0,0.39,27.25,22.49,37.1,17.5,GRID_CHARGING_OFFPEAK
2026-05-02 23:10:00,0.0,4.22,27.84,23.92,34.7,17.84,GRID_CHARGING_OFFPEAK
2026-05-02 23:15:00,0.0,1.66,28.44,23.2,36.55,16.81,GRID_CHARGING_OFFPEAK
2026-05-02 23:20:00,0.0,0.57,29.03,21.13,35.56,18.18,GRID_CHARGING_OFFPEAK
2026-05-02 23:25:00,0.0,3.31,29.62,24.1,35.79,17.85,GRID_CHARGING_OFFPEAK
2026-05-02 23:30:00,0.0,1.02,30.22,22.09,36.07,17.06,GRID_CHARGING_OFFPEAK
2026-05-02 23:35:00,0.0,3.34,30.81,21.35,33.0,16.17,GRID_CHARGING_OFFPEAK
2026-05-02 23:40:00,0.0,1.98,31.41,19.85,32.87,16.55,GRID_CHARGING_OFFPEAK
2026-05-02 23:45:00,0.0,6.6,32.0,21.73,30.13,16.45,GRID_CHARGING_OFFPEAK
2026-05-02 23:50:00,0.0,1.11,32.59,19.42,33.31,15.96,GRID_CHARGING_OFFPEAK
2026-05-02 23:55:00,0.0,0.22,33.19,20.97,35.74,16.13,GRID_CHARGING_OFFPEAK
2026-05-03 00:00:00,0.0,3.63,33.78,20.27,31.63,16.9,GRID_CHARGING_OFFPEAK
2026-05-03 00:05:00,0.0,3.6,34.37,21.89,33.29,15.46,GRID_CHARGING_OFFPEAK
2026-05-03 00:10:00,0.0,0.15,34.97,20.42,35.27,16.29,GRID_CHARGING_OFFPEAK
2026-05-03 00:15:00,0.0,1.54,35.56,20.23,33.68,16.56,GRID_CHARGING_OFFPEAK
2026-05-03 00:20:00,0.0,4.15,35.56,21.32,17.16,15.66,GRID_FALLBACK
2026-05-03 00:25:00,0.0,4.03,35.56,22.35,18.33,15.59,GRID_FALLBACK
2026-05-03 00:30:00,0.0,9.84,35.56,18.74,8.9,15.52,GRID_FALLBACK
2026-05-03 00:35:00,0.0,1.06,35.56,20.67,19.61,15.25,GRID_FALLBACK
2026-05-03 00:40:00,0.0,8.48,35.56,20.37,11.89,15.87,GRID_FALLBACK
2026-05-03 00:45:00,0.0,1.27,35.56,17.32,16.05,15.93,GRID_FALLBACK
2026-05-03 00:50:00,0.0,2.45,35.56,19.16,16.71,15.77,GRID_FALLBACK
2026-05-03 00:55:00,0.0,8.31,35.56,17.17,8.87,15.72,GRID_FALLBACK
2026-05-03 01:00:00,0.0,1.31,35.56,18.46,17.14,14.41,GRID_FALLBACK
2026-05-03 01:05:00,0.0,6.87,35.56,20.9,14.02,14.57,GRID_FALLBACK
2026-05-03 01:10:00,0.0,13.58,35.56,17.76,4.18,15.16,GRID_FALLBACK
2026-05-03 01:15:00,0.0,4.52,35.56,17.12,12.6,15.61,GRID_FALLBACK
2026-05-03 01:20:00,0.0,3.28,35.56,19.44,16.16,15.05,GRID_FALLBACK
2026-05-03 01:25:00,0.0,1.97,35.56,20.73,18.75,14.16,GRID_FALLBACK
2026-05-03 01:30:00,0.0,9.78,35.56,18.62,8.84,13.74,GRID_FALLBACK
2026-05-03 01:35:00,0.0,2.9,35.56,17.37,14.47,13.93,GRID_FALLBACK
2026-05-03 01:40:00,0.0,11.08,35.56,18.76,7.68,15.45,GRID_FALLBACK
2026-05-03 01:45:00,0.0,3.7,35.56,19.33,15.63,14.15,GRID_FALLBACK
2026-05-03 01:50:00,0.0,8.18,35.56,21.85,13.67,14.91,GRID_FALLBACK
2026-05-03 01:55:00,0.0,2.24,35.56,19.37,17.13,13.85,GRID_FALLBACK
2026-05-03 02:00:00,0.0,22.26,35.57,21.99,-0.0,14.09,RENEWABLE_CHARGE
2026-05-03 02:05:00,0.0,7.71,35.57,22.15,14.45,14.99,GRID_FALLBACK
2026-05-03 02:10:00,0.0,4.9,35.57,19.73,14.83,13.22,GRID_FALLBACK
2026-05-03 02:15:00,0.0,9.81,35.57,21.54,11.73,14.51,GRID_FALLBACK
2026-05-03 02:20:00,0.0,2.62,35.57,19.35,16.73,14.66,GRID_FALLBACK
2026-05-03 02:25:00,0.0,4.94,35.57,20.14,15.2,14.47,GRID_FALLBACK
2026-05-03 02:30:00,0.0,7.44,35.57,22.01,14.56,14.22,GRID_FALLBACK
2026-05-03 02:35:00,0.0,3.83,35.57,20.17,16.34,15.02,GRID_FALLBACK
2026-05-03 02:40:00,0.0,10.95,35.57,21.31,10.36,14.21,GRID_FALLBACK
2026-05-03 02:45:00,0.0,4.16,35.57,20.18,16.02,14.76,GRID_FALLBACK
2026-05-03 02:50:00,0.0,21.31,35.73,17.32,-0.0,14.89,RENEWABLE_CHARGE
2026-05-03 02:55:00,0.0,22.39,35.88,18.52,-0.0,14.13,RENEWABLE_CHARGE
2026-05-03 03:00:00,0.0,7.25,35.88,18.69,11.44,13.77,GRID_FALLBACK
2026-05-03 03:05:00,0.0,26.09,36.05,21.9,-0.0,13.05,RENEWABLE_CHARGE
2026-05-03 03:10:00,0.0,29.72,36.39,21.15,-0.0,13.53,RENEWABLE_CHARGE
2026-05-03 03:15:00,0.0,38.32,37.22,17.36,-0.0,13.7,RENEWABLE_CHARGE
2026-05-03 03:20:00,0.0,29.51,37.53,21.74,-0.0,13.29,RENEWABLE_CHARGE
2026-05-03 03:25:00,0.0,20.43,37.53,22.21,1.78,13.54,GRID_FALLBACK
2026-05-03 03:30:00,0.0,10.6,37.53,17.21,6.62,13.38,GRID_FALLBACK
2026-05-03 03:35:00,0.0,8.18,37.53,22.57,14.38,13.98,GRID_FALLBACK
2026-05-03 03:40:00,0.0,15.67,37.53,19.18,3.52,15.06,GRID_FALLBACK
2026-05-03 03:45:00,0.0,29.5,37.86,21.0,-0.0,13.85,RENEWABLE_CHARGE
2026-05-03 03:50:00,0.0,17.61,37.86,17.83,0.22,15.08,GRID_FALLBACK
2026-05-03 03:55:00,0.0,19.0,37.86,20.7,1.7,14.3,GRID_FALLBACK
2026-05-03 04:00:00,0.0,18.06,37.86,22.33,4.27,14.89,GRID_FALLBACK
2026-05-03 04:05:00,0.0,33.63,38.46,18.65,-0.0,14.4,RENEWABLE_CHARGE
2026-05-03 04:10:00,0.0,18.61,38.46,21.64,3.03,14.23,GRID_FALLBACK
2026-05-03 04:15:00,0.0,10.77,38.46,18.41,7.65,13.57,GRID_FALLBACK
2026-05-03 04:20:00,0.0,18.5,38.46,22.47,3.98,14.28,GRID_FALLBACK
2026-05-03 04:25:00,0.0,17.27,38.46,22.51,5.24,14.21,GRID_FALLBACK
2026-05-03 04:30:00,0.0,19.83,38.46,21.48,1.64,14.38,GRID_FALLBACK
2026-05-03 04:35:00,0.0,30.68,38.95,18.24,-0.0,14.33,RENEWABLE_CHARGE
2026-05-03 04:40:00,0.0,34.93,39.59,18.69,-0.0,13.91,RENEWABLE_CHARGE
2026-05-03 04:45:00,0.0,24.78,39.78,20.03,-0.0,14.92,RENEWABLE_CHARGE
2026-05-03 04:50:00,0.0,31.83,40.08,24.21,-0.0,15.79,RENEWABLE_CHARGE
2026-05-03 04:55:00,0.0,16.06,40.08,22.01,5.95,15.56,GRID_FALLBACK
2026-05-03 05:00:00,0.0,27.06,40.28,22.05,-0.0,15.94,RENEWABLE_CHARGE
2026-05-03 05:05:00,0.0,34.41,40.89,18.92,-0.0,15.39,RENEWABLE_CHARGE
2026-05-03 05:10:00,0.0,45.71,41.8,22.81,-0.0,15.97,RENEWABLE_CHARGE
2026-05-03 05:15:00,0.0,50.21,42.86,23.32,-0.0,15.04,RENEWABLE_CHARGE
2026-05-03 05:20:00,0.0,21.73,42.86,22.99,1.26,15.11,GRID_FALLBACK
2026-05-03 05:25:00,0.0,44.33,43.64,24.75,-0.0,16.19,RENEWABLE_CHARGE
2026-05-03 05:30:00,0.0,22.6,43.64,24.76,2.16,16.6,GRID_FALLBACK
2026-05-03 05:35:00,0.0,31.96,43.89,25.53,-0.0,15.7,RENEWABLE_CHARGE
2026-05-03 05:40:00,0.0,50.31,44.95,23.54,-0.0,16.2,RENEWABLE_CHARGE
2026-05-03 05:45:00,0.0,31.25,45.25,23.71,-0.0,15.86,RENEWABLE_CHARGE
2026-05-03 05:50:00,0.0,50.3,46.25,25.05,-0.0,16.26,RENEWABLE_CHARGE
2026-05-03 05:55:00,0.0,50.1,47.28,24.05,-0.0,15.39,RENEWABLE_CHARGE
2026-05-03 06:00:00,1.54,50.3,48.33,25.31,-0.0,15.63,RENEWABLE_CHARGE
2026-05-03 06:05:00,1.23,38.25,48.82,27.19,-0.0,15.53,RENEWABLE_CHARGE
2026-05-03 06:10:00,3.35,49.6,49.83,27.38,-0.0,16.49,RENEWABLE_CHARGE
2026-05-03 06:15:00,3.76,49.72,50.92,26.04,-0.0,16.22,RENEWABLE_CHARGE
2026-05-03 06:20:00,8.63,34.05,51.43,29.62,-0.0,16.17,RENEWABLE_CHARGE
2026-05-03 06:25:00,9.57,21.79,51.6,27.07,-0.0,17.42,RENEWABLE_CHARGE
2026-05-03 06:30:00,11.45,31.16,52.04,31.47,-0.0,17.89,RENEWABLE_CHARGE
2026-05-03 06:35:00,11.64,41.06,52.89,31.32,-0.0,16.82,RENEWABLE_CHARGE
2026-05-03 06:40:00,14.31,34.81,53.66,29.69,-0.0,17.9,RENEWABLE_CHARGE
2026-05-03 06:45:00,17.44,39.12,54.65,31.52,-0.0,17.41,RENEWABLE_CHARGE
2026-05-03 06:50:00,15.54,50.38,56.01,31.56,-0.0,16.93,RENEWABLE_CHARGE
2026-05-03 06:55:00,19.05,25.83,56.57,30.69,-0.0,17.42,RENEWABLE_CHARGE
2026-05-03 07:00:00,20.73,50.06,58.07,32.84,-0.0,18.95,RENEWABLE_CHARGE
2026-05-03 07:05:00,22.87,49.92,59.72,31.2,-0.0,17.67,RENEWABLE_CHARGE
2026-05-03 07:10:00,25.8,50.45,61.45,32.44,-0.0,18.97,RENEWABLE_CHARGE
2026-05-03 07:15:00,26.52,50.24,63.19,33.04,-0.0,18.79,RENEWABLE_CHARGE
2026-05-03 07:20:00,28.2,50.02,64.98,32.84,-0.0,18.35,RENEWABLE_CHARGE
2026-05-03 07:25:00,28.24,44.64,66.46,35.51,-0.0,18.45,RENEWABLE_CHARGE
2026-05-03 07:30:00,29.01,46.79,68.03,36.05,-0.0,19.21,RENEWABLE_CHARGE
2026-05-03 07:35:00,30.8,44.57,69.59,36.16,-0.0,19.45,RENEWABLE_CHARGE
2026-05-03 07:40:00,33.12,49.93,71.43,36.4,-0.0,18.69,RENEWABLE_CHARGE
2026-05-03 07:45:00,34.5,50.19,73.41,33.51,-1.18,19.88,RENEWABLE_CHARGE
2026-05-03 07:50:00,36.67,50.38,75.38,37.2,-0.0,18.94,RENEWABLE_CHARGE
2026-05-03 07:55:00,38.69,49.62,77.36,34.82,-3.48,20.28,RENEWABLE_CHARGE
2026-05-03 08:00:00,41.08,27.15,78.53,38.9,-0.0,19.09,RENEWABLE_CHARGE
2026-05-03 08:05:00,41.3,28.04,79.75,38.28,-0.0,20.53,RENEWABLE_CHARGE
2026-05-03 08:10:00,44.7,24.48,80.96,38.72,-0.0,20.8,RENEWABLE_CHARGE
2026-05-03 08:15:00,44.0,26.08,82.22,38.15,-0.0,21.28,RENEWABLE_CHARGE
2026-05-03 08:20:00,45.71,33.67,83.96,35.55,-0.0,20.18,RENEWABLE_CHARGE
2026-05-03 08:25:00,48.55,49.64,85.94,34.45,-13.74,21.44,RENEWABLE_CHARGE
2026-05-03 08:30:00,46.9,29.14,87.5,36.52,-0.0,20.28,RENEWABLE_CHARGE
2026-05-03 08:35:00,48.81,50.1,89.48,34.57,-14.34,21.41,RENEWABLE_CHARGE
2026-05-03 08:40:00,53.41,34.09,91.46,31.97,-5.53,21.26,RENEWABLE_CHARGE
2026-05-03 08:45:00,51.77,32.62,93.44,32.43,-1.95,22.03,RENEWABLE_CHARGE
2026-05-03 08:50:00,52.94,49.73,95.42,33.29,-19.39,20.9,RENEWABLE_CHARGE
2026-05-03 08:55:00,54.87,39.75,97.4,35.33,-9.3,20.84,RENEWABLE_CHARGE
2026-05-03 09:00:00,55.98,50.19,99.38,30.63,-25.54,22.18,RENEWABLE_CHARGE
2026-05-03 09:05:00,56.16,46.57,100.0,34.27,-18.46,21.68,RENEWABLE_CHARGE
2026-05-03 09:10:00,57.55,42.7,100.0,33.19,-67.06,21.38,GRID_EXPORT
2026-05-03 09:15:00,58.69,29.83,100.0,27.87,-60.64,22.61,GRID_EXPORT
2026-05-03 09:20:00,60.44,49.83,100.0,31.32,-78.95,21.87,GRID_EXPORT
2026-05-03 09:25:00,61.02,22.77,100.0,29.44,-54.35,22.67,GRID_EXPORT
2026-05-03 09:30:00,61.62,49.88,100.0,29.27,-82.23,22.25,GRID_EXPORT
2026-05-03 09:35:00,63.13,22.99,100.0,25.62,-60.51,22.42,GRID_EXPORT
2026-05-03 09:40:00,67.19,49.99,100.0,28.68,-88.5,23.18,GRID_EXPORT
2026-05-03 09:45:00,65.13,32.3,100.0,28.11,-69.31,23.47,GRID_EXPORT
2026-05-03 09:50:00,68.58,39.56,100.0,25.9,-82.24,24.2,GRID_EXPORT
2026-05-03 09:55:00,67.75,49.97,100.0,25.02,-92.71,23.19,GRID_EXPORT
2026-05-03 10:00:00,68.09,36.71,100.0,24.51,-80.29,24.51,GRID_EXPORT
2026-05-03 10:05:00,70.64,49.65,100.0,24.33,-95.96,24.15,GRID_EXPORT
2026-05-03 10:10:00,72.94,50.15,100.0,25.1,-97.99,23.42,GRID_EXPORT
2026-05-03 10:15:00,71.82,25.93,100.0,24.93,-72.82,24.56,GRID_EXPORT
2026-05-03 10:20:00,70.87,34.76,100.0,25.35,-80.27,25.64,GRID_EXPORT
2026-05-03 10:25:00,71.58,31.09,100.0,21.9,-80.77,24.64,GRID_EXPORT
2026-05-03 10:30:00,74.98,26.57,100.0,25.13,-76.43,24.81,GRID_EXPORT
2026-05-03 10:35:00,74.05,21.62,100.0,24.26,-71.4,25.2,GRID_EXPORT
2026-05-03 10:40:00,77.17,27.78,100.0,20.53,-84.42,25.74,GRID_EXPORT
2026-05-03 10:45:00,75.31,39.89,100.0,22.89,-92.32,24.67,GRID_EXPORT
2026-05-03 10:50:00,76.51,49.6,100.0,23.58,-102.53,25.39,GRID_EXPORT
2026-05-03 10:55:00,77.8,34.41,100.0,22.09,-90.12,26.7,GRID_EXPORT
2026-05-03 11:00:00,76.51,39.7,100.0,20.74,-95.48,25.02,GRID_EXPORT
2026-05-03 11:05:00,76.2,50.23,100.0,23.52,-102.92,27.14,GRID_EXPORT
2026-05-03 11:10:00,77.95,49.63,100.0,19.2,-108.38,25.64,GRID_EXPORT
2026-05-03 11:15:00,77.1,28.23,100.0,18.76,-86.57,25.46,GRID_EXPORT
2026-05-03 11:20:00,79.27,16.85,100.0,19.74,-76.38,25.85,GRID_EXPORT
2026-05-03 11:25:00,79.53,21.35,100.0,22.03,-78.84,25.84,GRID_EXPORT
2026-05-03 11:30:00,77.88,26.99,100.0,19.62,-85.25,26.36,GRID_EXPORT
2026-05-03 11:35:00,78.85,37.66,100.0,22.94,-93.57,27.75,GRID_EXPORT
2026-05-03 11:40:00,77.76,18.5,100.0,20.43,-75.83,26.15,GRID_EXPORT
2026-05-03 11:45:00,81.4,27.83,100.0,20.82,-88.41,27.88,GRID_EXPORT
2026-05-03 11:50:00,78.4,42.36,100.0,21.08,-99.68,27.78,GRID_EXPORT
2026-05-03 11:55:00,81.96,33.87,100.0,20.22,-95.61,26.81,GRID_EXPORT
2026-05-03 12:00:00,81.72,47.42,100.0,21.18,-107.96,28.33,GRID_EXPORT
2026-05-03 12:05:00,78.41,25.02,100.0,19.37,-84.06,27.1,GRID_EXPORT
2026-05-03 12:10:00,78.25,22.97,100.0,18.93,-82.28,27.33,GRID_EXPORT
2026-05-03 12:15:00,80.63,38.2,100.0,20.81,-98.02,28.22,GRID_EXPORT
2026-05-03 12:20:00,78.06,14.47,100.0,20.5,-72.03,28.89,GRID_EXPORT
2026-05-03 12:25:00,78.5,39.85,100.0,20.04,-98.3,28.23,GRID_EXPORT
2026-05-03 12:30:00,78.05,16.52,100.0,20.44,-74.13,27.37,GRID_EXPORT
2026-05-03 12:35:00,77.43,10.38,100.0,21.47,-66.34,27.79,GRID_EXPORT
2026-05-03 12:40:00,78.31,15.36,100.0,20.85,-72.82,28.06,GRID_EXPORT
2026-05-03 12:45:00,77.12,30.01,100.0,21.12,-86.01,29.14,GRID_EXPORT
2026-05-03 12:50:00,76.88,12.09,100.0,21.61,-67.36,29.02,GRID_EXPORT
2026-05-03 12:55:00,78.94,10.8,100.0,18.7,-71.04,29.52,GRID_EXPORT
2026-05-03 13:00:00,75.54,31.46,100.0,22.98,-84.02,29.47,GRID_EXPORT
2026-05-03 13:05:00,78.23,32.5,100.0,21.4,-89.33,28.88,GRID_EXPORT
2026-05-03 13:10:00,76.07,27.93,100.0,21.74,-82.26,29.07,GRID_EXPORT
2026-05-03 13:15:00,74.95,22.78,100.0,21.18,-76.55,29.58,GRID_EXPORT
2026-05-03 13:20:00,73.64,13.65,100.0,17.9,-69.39,29.13,GRID_EXPORT
2026-05-03 13:25:00,74.34,5.25,100.0,22.39,-57.2,30.31,GRID_EXPORT
2026-05-03 13:30:00,73.21,23.8,100.0,20.35,-76.67,29.63,GRID_EXPORT
2026-05-03 13:35:00,71.52,24.05,100.0,19.26,-76.31,29.9,GRID_EXPORT
2026-05-03 13:40:00,70.99,3.37,100.0,20.91,-53.46,30.38,GRID_EXPORT
2026-05-03 13:45:00,70.43,3.66,100.0,23.84,-50.25,29.67,GRID_EXPORT
2026-05-03 13:50:00,71.27,23.18,100.0,22.52,-71.93,29.18,GRID_EXPORT
2026-05-03 13:55:00,72.14,14.34,100.0,22.44,-64.04,30.6,GRID_EXPORT
2026-05-03 14:00:00,70.34,16.01,100.0,23.45,-62.9,30.4,GRID_EXPORT
2026-05-03 14:05:00,70.09,4.06,100.0,20.71,-53.44,30.29,GRID_EXPORT
2026-05-03 14:10:00,66.38,13.14,100.0,22.36,-57.16,29.87,GRID_EXPORT
2026-05-03 14:15:00,66.61,10.82,100.0,25.06,-52.37,30.53,GRID_EXPORT
2026-05-03 14:20:00,66.87,16.89,100.0,20.84,-62.92,30.58,GRID_EXPORT
2026-05-03 14:25:00,66.02,1.91,100.0,23.03,-44.91,29.64,GRID_EXPORT
2026-05-03 14:30:00,63.51,3.32,100.0,25.26,-41.58,30.24,GRID_EXPORT
2026-05-03 14:35:00,62.14,1.47,100.0,23.52,-40.1,30.75,GRID_EXPORT
2026-05-03 14:40:00,63.25,13.35,100.0,24.29,-52.31,30.83,GRID_EXPORT
2026-05-03 14:45:00,61.27,1.61,100.0,24.92,-37.96,29.61,GRID_EXPORT
2026-05-03 14:50:00,60.07,15.22,100.0,23.84,-51.44,30.62,GRID_EXPORT
2026-05-03 14:55:00,57.1,1.65,100.0,25.46,-33.29,30.49,GRID_EXPORT
2026-05-03 15:00:00,57.08,3.23,100.0,23.46,-36.84,30.34,GRID_EXPORT
2026-05-03 15:05:00,56.74,9.82,100.0,25.17,-41.38,30.91,GRID_EXPORT
2026-05-03 15:10:00,55.12,0.43,100.0,23.88,-31.67,30.52,GRID_EXPORT
2026-05-03 15:15:00,51.54,0.52,100.0,27.24,-24.83,30.24,GRID_EXPORT
2026-05-03 15:20:00,50.04,6.13,100.0,25.1,-31.07,30.21,GRID_EXPORT
2026-05-03 15:25:00,51.56,11.28,100.0,25.43,-37.41,30.23,GRID_EXPORT
2026-05-03 15:30:00,47.19,6.83,100.0,27.99,-26.03,29.86,GRID_EXPORT
2026-05-03 15:35:00,47.37,0.71,100.0,26.77,-21.31,29.85,GRID_EXPORT
2026-05-03 15:40:00,44.87,0.32,100.0,29.16,-16.03,29.79,GRID_EXPORT
2026-05-03 15:45:00,44.37,3.1,100.0,29.5,-17.97,30.57,GRID_EXPORT
2026-05-03 15:50:00,43.04,4.14,100.0,26.99,-20.19,30.01,GRID_EXPORT
2026-05-03 15:55:00,41.64,0.85,100.0,30.5,-12.0,30.3,GRID_EXPORT
2026-05-03 16:00:00,38.56,0.22,100.0,27.61,-11.17,30.65,GRID_EXPORT
2026-05-03 16:05:00,37.86,0.14,100.0,33.01,-4.99,29.89,GRID_EXPORT
2026-05-03 16:10:00,38.78,3.5,100.0,30.2,-12.08,30.51,GRID_EXPORT
2026-05-03 16:15:00,34.45,1.16,100.0,30.97,-4.64,28.7,GRID_EXPORT
2026-05-03 16:20:00,34.25,1.23,100.0,31.92,-3.55,29.47,GRID_EXPORT
2026-05-03 16:25:00,31.1,0.67,99.82,35.98,0.0,30.34,BATTERY_SUPPORT
2026-05-03 16:30:00,32.54,0.81,99.83,33.07,-0.0,29.4,RENEWABLE_CHARGE
2026-05-03 16:35:00,30.04,5.9,99.95,32.78,-0.0,28.47,RENEWABLE_CHARGE
2026-05-03 16:40:00,27.71,4.23,99.72,37.27,0.0,30.22,BATTERY_SUPPORT
2026-05-03 16:45:00,26.11,1.87,99.48,33.48,0.0,29.41,BATTERY_SUPPORT
2026-05-03 16:50:00,22.61,4.87,99.16,34.61,0.0,28.42,BATTERY_SUPPORT
2026-05-03 16:55:00,22.28,5.08,98.65,39.12,0.0,28.36,BATTERY_SUPPORT
2026-05-03 17:00:00,18.81,0.42,97.94,35.4,0.0,29.39,BATTERY_SUPPORT
2026-05-03 17:05:00,17.84,0.0,96.99,39.38,0.0,29.13,BATTERY_SUPPORT
2026-05-03 17:10:00,19.12,0.01,96.08,39.9,0.0,28.41,BATTERY_SUPPORT
2026-05-03 17:15:00,16.6,0.03,95.05,40.22,0.0,28.79,BATTERY_SUPPORT
2026-05-03 17:20:00,14.11,3.44,94.05,40.38,0.0,27.83,BATTERY_SUPPORT
2026-05-03 17:25:00,11.41,1.9,92.84,40.87,0.0,29.02,BATTERY_SUPPORT
2026-05-03 17:30:00,11.11,0.13,91.51,41.52,0.0,28.54,BATTERY_SUPPORT
2026-05-03 17:35:00,10.57,0.08,90.21,40.26,0.0,27.59,BATTERY_SUPPORT
2026-05-03 17:40:00,7.5,0.74,88.73,41.96,0.0,28.05,BATTERY_SUPPORT
2026-05-03 17:45:00,3.81,1.1,86.92,46.16,0.0,27.21,PEAK_SHAVING_DISCHARGE
2026-05-03 17:50:00,5.12,0.0,85.13,46.01,0.0,27.51,PEAK_SHAVING_DISCHARGE
2026-05-03 17:55:00,3.57,0.49,83.47,41.86,0.0,26.93,BATTERY_SUPPORT
2026-05-03 18:00:00,1.62,0.0,81.59,44.63,0.0,28.65,BATTERY_SUPPORT
2026-05-03 18:05:00,0.0,0.0,79.5,47.6,0.0,28.51,PEAK_SHAVING_DISCHARGE
2026-05-03 18:10:00,0.0,0.01,77.59,43.54,0.0,27.04,BATTERY_SUPPORT
2026-05-03 18:15:00,0.0,0.03,75.47,48.31,0.0,26.49,PEAK_SHAVING_DISCHARGE
2026-05-03 18:20:00,0.0,2.0,73.47,47.63,0.0,26.75,PEAK_SHAVING_DISCHARGE
2026-05-03 18:25:00,0.0,0.01,71.4,47.15,0.0,26.89,PEAK_SHAVING_DISCHARGE
2026-05-03 18:30:00,0.0,0.14,69.42,45.36,0.0,26.45,PEAK_SHAVING_DISCHARGE
2026-05-03 18:35:00,0.0,0.06,67.28,48.9,0.0,27.69,PEAK_SHAVING_DISCHARGE
2026-05-03 18:40:00,0.0,0.9,65.19,48.51,0.0,25.93,PEAK_SHAVING_DISCHARGE
2026-05-03 18:45:00,0.0,0.02,63.11,47.43,0.0,26.09,PEAK_SHAVING_DISCHARGE
2026-05-03 18:50:00,0.0,0.21,61.1,46.02,0.0,25.7,PEAK_SHAVING_DISCHARGE
2026-05-03 18:55:00,0.0,0.01,58.93,49.52,0.0,27.11,PEAK_SHAVING_DISCHARGE
2026-05-03 19:00:00,0.0,0.02,56.88,46.72,0.0,25.77,PEAK_SHAVING_DISCHARGE
2026-05-03 19:05:00,0.0,0.1,54.71,49.67,0.0,26.81,PEAK_SHAVING_DISCHARGE
2026-05-03 19:10:00,0.0,0.0,52.73,44.98,0.0,26.31,BATTERY_SUPPORT
2026-05-03 19:15:00,0.0,0.76,50.54,50.78,0.0,24.86,PEAK_SHAVING_DISCHARGE
2026-05-03 19:20:00,0.0,0.22,48.4,48.91,0.0,24.57,PEAK_SHAVING_DISCHARGE
2026-05-03 19:25:00,0.0,0.03,46.22,49.77,0.0,24.53,PEAK_SHAVING_DISCHARGE
2026-05-03 19:30:00,0.0,0.66,44.3,44.46,0.0,24.11,BATTERY_SUPPORT
2026-05-03 19:35:00,0.0,0.98,42.39,44.52,0.0,24.01,BATTERY_SUPPORT
2026-05-03 19:40:00,0.0,0.16,40.44,44.54,0.0,24.89,BATTERY_SUPPORT
2026-05-03 19:45:00,0.0,0.0,38.4,46.59,0.0,23.93,PEAK_SHAVING_DISCHARGE
2026-05-03 19:50:00,0.0,0.62,36.46,44.88,0.0,24.41,BATTERY_SUPPORT
2026-05-03 19:55:00,0.0,0.0,34.49,44.93,0.0,25.14,BATTERY_SUPPORT
2026-05-03 20:00:00,0.0,0.36,32.6,43.39,0.0,23.92,BATTERY_SUPPORT
2026-05-03 20:05:00,0.0,0.54,30.61,46.05,0.0,24.27,PEAK_SHAVING_DISCHARGE
2026-05-03 20:10:00,0.0,0.05,30.61,42.34,42.3,24.31,GRID_FALLBACK
2026-05-03 20:15:00,0.0,0.28,28.6,46.02,0.0,24.37,PEAK_SHAVING_DISCHARGE
2026-05-03 20:20:00,0.0,0.0,28.6,43.15,43.15,22.5,GRID_FALLBACK
2026-05-03 20:25:00,0.0,0.0,28.6,43.07,43.07,22.26,GRID_FALLBACK
2026-05-03 20:30:00,0.0,1.31,28.6,42.33,41.02,22.05,GRID_FALLBACK
2026-05-03 20:35:00,0.0,0.03,28.6,39.32,39.29,22.47,GRID_FALLBACK
2026-05-03 20:40:00,0.0,0.0,28.6,40.34,40.34,21.81,GRID_FALLBACK
2026-05-03 20:45:00,0.0,1.26,28.6,40.81,39.55,22.75,GRID_FALLBACK
2026-05-03 20:50:00,0.0,0.0,28.6,37.7,37.7,22.04,GRID_FALLBACK
2026-05-03 20:55:00,0.0,0.02,28.6,37.95,37.94,22.39,GRID_FALLBACK
2026-05-03 21:00:00,0.0,0.22,28.6,36.49,36.27,21.0,GRID_FALLBACK
2026-05-03 21:05:00,0.0,0.49,28.6,39.66,39.17,21.13,GRID_FALLBACK
2026-05-03 21:10:00,0.0,0.21,28.6,38.02,37.82,21.82,GRID_FALLBACK
