datetime,timestamp,solar_power,solar_voltage,solar_current,solar_temperature,wind_power,wind_speed,wind_rpm,battery_soc,battery_soh,battery_voltage,battery_current,battery_temperature,grid_status,grid_voltage,grid_frequency,grid_power,load_demand,load_current,load_voltage,inverter_status,inverter_efficiency,inverter_output_power,ems_action,electricity_cost
2026-06-01 10:59:06,1780291746.8462272,89.48,419.86,213.13,37.04,21.87,9.83,403.6,56.84,99.7999,381.5,131.06,65.0,1,397.91,50.016,-34.8,26.55,115.83,229.23,RUNNING,85.0,61.35,RENEWABLE_CHARGE,-0.00058
2026-06-01 10:59:07,1780291747.8464305,89.0,418.28,212.79,36.24,14.11,8.9,362.4,56.85,99.7999,381.51,131.06,65.0,1,397.83,49.99,-26.02,27.09,118.01,229.55,RUNNING,85.0,53.11,RENEWABLE_CHARGE,-0.000434
2026-06-01 10:59:08,1780291748.8467927,87.81,416.88,210.65,36.31,29.71,10.57,436.3,56.85,99.7999,381.51,131.06,65.0,1,398.48,49.983,-39.6,27.92,121.49,229.81,RUNNING,85.0,67.52,RENEWABLE_CHARGE,-0.00066
2026-06-01 10:59:09,1780291749.8468857,87.22,419.86,207.74,36.46,27.87,10.41,429.2,56.86,99.7999,381.52,131.06,65.0,1,402.26,50.004,-37.07,28.02,121.37,230.84,RUNNING,85.0,65.09,RENEWABLE_CHARGE,-0.000618
2026-06-01 10:59:10,1780291750.8474197,87.55,417.14,209.89,36.56,21.7,9.81,402.9,56.87,99.7999,381.52,131.05,65.0,1,398.0,50.015,-30.13,29.12,125.9,231.32,RUNNING,85.0,59.25,RENEWABLE_CHARGE,-0.000502
2026-06-01 10:59:11,1780291751.8479383,87.14,419.27,207.84,37.03,21.85,9.83,403.6,56.87,99.7999,381.53,131.05,65.0,1,398.31,49.982,-30.69,28.3,122.59,230.86,RUNNING,85.0,58.99,RENEWABLE_CHARGE,-0.000512
2026-06-01 10:59:12,1780291752.848025,87.4,418.89,208.64,36.49,16.49,9.22,376.3,56.88,99.7999,381.54,131.05,65.0,1,400.57,50.005,-24.81,29.08,126.52,229.84,RUNNING,85.0,53.89,RENEWABLE_CHARGE,-0.000414
2026-06-01 10:59:13,1780291753.8484657,87.46,420.28,208.09,36.32,29.52,10.55,435.6,56.89,99.7999,381.54,131.05,65.0,1,402.17,49.99,-38.65,28.33,123.68,229.03,RUNNING,85.0,66.98,RENEWABLE_CHARGE,-0.000644
2026-06-01 10:59:14,1780291754.8487456,88.02,417.23,210.97,36.8,33.08,10.84,448.5,56.89,99.7999,381.55,131.04,65.0,1,398.54,49.999,-44.91,26.19,113.77,230.25,RUNNING,85.0,71.1,RENEWABLE_CHARGE,-0.000748
2026-06-01 10:59:15,1780291755.8489182,89.82,420.05,213.83,36.63,27.0,10.33,425.7,56.9,99.7999,381.56,131.04,65.0,1,402.14,49.986,-37.82,29.0,125.88,230.42,RUNNING,85.0,66.82,RENEWABLE_CHARGE,-0.00063
2026-06-01 10:59:16,1780291756.849079,91.56,416.91,219.61,36.39,32.56,10.8,446.7,56.91,99.7999,381.56,131.04,65.0,1,398.63,50.02,-47.3,26.82,117.16,228.94,RUNNING,85.0,74.12,RENEWABLE_CHARGE,-0.000788
2026-06-01 10:59:17,1780291757.84944,90.02,419.87,214.4,36.39,20.94,9.73,399.3,56.91,99.7999,381.57,131.04,65.0,1,398.26,50.016,-33.68,27.28,118.07,231.0,RUNNING,85.0,60.96,RENEWABLE_CHARGE,-0.000561
2026-06-01 10:59:18,1780291758.849514,89.07,417.3,213.44,36.85,21.94,9.84,403.9,56.92,99.7999,381.57,131.04,65.0,1,399.06,49.986,-34.31,26.7,115.34,231.46,RUNNING,85.0,61.01,RENEWABLE_CHARGE,-0.000572
2026-06-01 10:59:19,1780291759.8496215,89.45,419.08,213.45,36.7,21.03,9.74,399.7,56.93,99.7999,381.58,131.03,65.0,1,402.95,49.987,-32.21,28.27,123.41,229.06,RUNNING,85.0,60.48,RENEWABLE_CHARGE,-0.000537
2026-06-01 10:59:20,1780291760.8499262,91.14,416.94,218.59,36.25,14.39,8.94,364.1,56.93,99.7999,381.59,131.03,65.0,1,401.78,50.006,-27.42,28.11,122.13,230.2,RUNNING,85.0,55.53,RENEWABLE_CHARGE,-0.000457
2026-06-01 10:59:21,1780291761.8500736,90.3,418.57,215.74,36.38,30.45,10.63,439.1,56.94,99.7999,381.59,131.03,65.0,1,397.23,49.985,-44.01,26.74,116.63,229.25,RUNNING,85.0,70.75,RENEWABLE_CHARGE,-0.000733
2026-06-01 10:59:22,1780291762.8504233,89.56,419.32,213.58,37.2,28.82,10.49,432.9,56.95,99.7999,381.6,131.03,65.0,1,401.77,49.986,-41.28,27.1,118.36,228.98,RUNNING,85.0,68.38,RENEWABLE_CHARGE,-0.000688
2026-06-01 10:59:23,1780291763.8507059,90.7,417.64,217.18,36.98,19.82,9.61,393.8,56.95,99.7999,381.61,131.03,65.0,1,400.65,49.994,-35.19,25.33,110.35,229.54,RUNNING,85.0,60.52,RENEWABLE_CHARGE,-0.000587
2026-06-01 10:59:24,1780291764.8509996,91.65,419.91,218.26,36.45,15.22,9.05,369.1,56.96,99.7999,381.61,131.02,65.0,1,402.57,49.981,-27.78,29.09,126.68,229.67,RUNNING,85.0,56.87,RENEWABLE_CHARGE,-0.000463
2026-06-01 10:59:25,1780291765.851154,90.96,418.93,217.13,36.79,28.63,10.47,432.2,56.97,99.7999,381.62,131.02,65.0,1,399.59,49.986,-41.28,28.31,123.87,228.58,RUNNING,85.0,69.59,RENEWABLE_CHARGE,-0.000688
2026-06-01 10:59:26,1780291766.8515391,89.52,419.52,213.39,37.25,17.25,9.31,380.5,56.97,99.7999,381.62,131.02,65.0,1,402.17,49.982,-29.94,26.83,117.32,228.71,RUNNING,85.0,56.77,RENEWABLE_CHARGE,-0.000499
2026-06-01 10:59:27,1780291767.8523822,90.8,418.77,216.83,36.48,25.9,10.23,421.2,56.98,99.7999,381.63,131.02,65.0,1,399.77,50.002,-38.03,28.67,125.03,229.34,RUNNING,85.0,66.7,RENEWABLE_CHARGE,-0.000634
2026-06-01 10:59:28,1780291768.8525856,89.88,419.49,214.25,36.68,28.44,10.46,431.4,56.99,99.7999,381.64,131.01,65.0,1,398.44,50.012,-39.5,28.82,125.63,229.42,RUNNING,85.0,68.32,RENEWABLE_CHARGE,-0.000658
2026-06-01 10:59:29,1780291769.8529348,89.33,418.75,213.33,36.69,25.51,10.19,419.6,56.99,99.7999,381.64,131.01,65.0,1,398.07,49.991,-38.94,25.9,112.86,229.45,RUNNING,85.0,64.84,RENEWABLE_CHARGE,-0.000649
2026-06-01 10:59:30,1780291770.8532138,89.68,418.1,214.49,36.8,20.39,9.67,396.6,57.0,99.7999,381.65,131.01,65.0,1,401.42,49.991,-31.16,28.91,125.13,231.05,RUNNING,85.0,60.07,RENEWABLE_CHARGE,-0.000519
2026-06-01 10:59:31,1780291771.853593,89.89,416.66,215.73,37.03,29.38,10.54,435.0,57.01,99.7999,381.66,131.01,65.0,1,398.5,49.982,-42.13,27.14,118.08,229.87,RUNNING,85.0,69.27,RENEWABLE_CHARGE,-0.000702
2026-06-01 10:59:32,1780291772.8539035,89.33,416.71,214.38,36.58,31.33,10.7,442.3,57.01,99.7999,381.66,131.01,65.0,1,402.53,49.995,-44.54,26.12,113.63,229.86,RUNNING,85.0,70.66,RENEWABLE_CHARGE,-0.000742
2026-06-01 10:59:33,1780291773.8544044,90.87,420.21,216.24,36.4,22.43,9.89,406.2,57.02,99.7999,381.67,131.0,65.0,1,400.83,50.014,-36.89,26.41,114.64,230.32,RUNNING,85.0,63.3,RENEWABLE_CHARGE,-0.000615
2026-06-01 10:59:34,1780291774.8549087,92.29,419.31,220.1,36.88,17.94,9.4,384.3,57.03,99.7999,381.67,131.0,65.0,1,401.41,49.999,-32.39,27.84,120.56,230.93,RUNNING,85.0,60.23,RENEWABLE_CHARGE,-0.00054
2026-06-01 10:59:35,1780291775.855443,93.91,417.49,224.94,36.44,15.32,9.07,369.7,57.03,99.7999,381.68,131.0,65.0,1,401.52,50.013,-31.58,27.65,120.14,230.1,RUNNING,85.0,59.23,RENEWABLE_CHARGE,-0.000526
2026-06-01 10:59:36,1780291776.855518,92.71,419.98,220.74,36.61,14.15,8.91,362.6,57.04,99.7999,381.69,131.0,65.0,1,401.78,50.0,-30.45,26.41,114.26,231.13,RUNNING,85.0,56.86,RENEWABLE_CHARGE,-0.000508
2026-06-01 10:59:37,1780291777.8557596,92.62,419.78,220.65,36.69,17.2,9.31,380.3,57.05,99.7999,381.69,131.0,65.0,1,400.81,50.016,-30.79,29.03,126.71,229.1,RUNNING,85.0,59.82,RENEWABLE_CHARGE,-0.000513
2026-06-01 10:59:38,1780291778.8558462,92.95,420.53,221.02,37.29,17.18,9.3,380.2,57.05,99.7999,381.7,130.99,65.0,1,401.64,50.007,-34.07,26.06,112.76,231.12,RUNNING,85.0,60.13,RENEWABLE_CHARGE,-0.000568
2026-06-01 10:59:39,1780291779.8560374,91.63,419.48,218.43,36.8,22.22,9.87,405.2,57.06,99.7999,381.71,130.99,65.0,1,399.78,49.981,-37.87,25.98,113.71,228.53,RUNNING,85.0,63.85,RENEWABLE_CHARGE,-0.000631
2026-06-01 10:59:40,1780291780.8565187,91.03,419.01,217.24,36.75,33.25,10.86,449.1,57.07,99.7999,381.71,130.99,65.0,1,402.6,49.985,-47.03,27.25,118.57,229.79,RUNNING,85.0,74.28,RENEWABLE_CHARGE,-0.000784
2026-06-01 10:59:41,1780291781.8567898,92.72,418.9,221.35,36.5,15.26,9.06,369.3,57.07,99.7999,381.72,130.99,65.0,1,400.81,50.017,-30.5,27.48,118.69,231.5,RUNNING,85.0,57.98,RENEWABLE_CHARGE,-0.000508
2026-06-01 10:59:42,1780291782.8577657,91.62,419.7,218.31,36.65,21.7,9.81,402.8,57.08,99.7999,381.72,130.98,65.0,1,399.93,49.996,-34.88,28.44,123.68,229.91,RUNNING,85.0,63.32,RENEWABLE_CHARGE,-0.000581
2026-06-01 10:59:43,1780291783.8587496,89.7,419.93,213.59,37.36,24.81,10.12,416.7,57.09,99.7999,381.73,130.98,65.0,1,397.19,49.992,-38.44,26.07,113.24,230.18,RUNNING,85.0,64.51,RENEWABLE_CHARGE,-0.000641
2026-06-01 10:59:44,1780291784.8593664,89.92,416.72,215.78,36.52,21.68,9.81,402.7,57.09,99.7999,381.74,130.98,65.0,1,397.28,50.019,-36.38,25.22,109.28,230.77,RUNNING,85.0,61.6,RENEWABLE_CHARGE,-0.000606
2026-06-01 10:59:45,1780291785.859916,88.49,417.06,212.17,36.68,31.12,10.68,441.5,57.1,99.7999,381.74,130.98,65.0,1,400.1,50.005,-44.17,25.44,110.15,230.98,RUNNING,85.0,69.61,RENEWABLE_CHARGE,-0.000736
2026-06-01 10:59:46,1780291786.860341,89.7,416.88,215.17,36.61,18.33,9.44,386.3,57.11,99.7999,381.75,130.98,65.0,1,402.36,50.015,-30.03,28.0,122.21,229.08,RUNNING,85.0,58.03,RENEWABLE_CHARGE,-0.0005
2026-06-01 10:59:47,1780291787.860488,91.0,417.19,218.12,37.34,23.18,9.97,409.6,57.11,99.7999,381.76,130.97,65.0,1,399.68,49.994,-35.95,28.23,122.56,230.31,RUNNING,85.0,64.18,RENEWABLE_CHARGE,-0.000599
2026-06-01 10:59:48,1780291788.8609805,91.55,420.37,217.78,37.34,26.27,10.26,422.8,57.12,99.7999,381.76,130.97,65.0,1,397.02,50.001,-39.11,28.71,124.8,230.01,RUNNING,85.0,67.82,RENEWABLE_CHARGE,-0.000652
2026-06-01 10:59:49,1780291789.8610878,92.98,420.53,221.1,37.13,21.65,9.81,402.6,57.13,99.7999,381.77,130.97,65.0,1,401.12,49.987,-37.98,26.65,116.33,229.08,RUNNING,85.0,64.63,RENEWABLE_CHARGE,-0.000633
2026-06-01 10:59:50,1780291790.8613331,93.89,419.16,223.99,37.32,15.03,9.03,368.0,57.13,99.7999,381.78,130.97,65.0,1,402.21,50.004,-30.72,28.2,121.83,231.5,RUNNING,85.0,58.92,RENEWABLE_CHARGE,-0.000512
2026-06-01 10:59:51,1780291791.8615136,94.42,418.42,225.66,37.35,28.36,10.45,431.1,57.14,99.7999,381.78,130.97,65.0,1,400.5,49.983,-46.9,25.88,112.1,230.85,RUNNING,85.0,72.78,RENEWABLE_CHARGE,-0.000782
2026-06-01 10:59:52,1780291792.8618743,95.08,417.39,227.79,36.61,20.33,9.67,396.3,57.14,99.7999,381.79,130.96,65.0,1,399.85,50.001,-36.56,28.85,125.66,229.63,RUNNING,85.0,65.41,RENEWABLE_CHARGE,-0.000609
2026-06-01 10:59:53,1780291793.8623548,95.36,416.68,228.85,36.63,24.1,10.06,413.6,57.15,99.7999,381.79,130.96,65.0,1,397.79,49.994,-40.49,28.97,125.82,230.23,RUNNING,85.0,69.46,RENEWABLE_CHARGE,-0.000675
2026-06-01 10:59:54,1780291794.8628254,97.13,417.7,232.54,37.28,16.61,9.23,377.0,57.16,99.7999,381.8,130.96,65.0,1,397.74,49.991,-36.82,26.92,117.01,230.04,RUNNING,85.0,63.74,RENEWABLE_CHARGE,-0.000614
2026-06-01 10:59:55,1780291795.863023,96.97,416.78,232.67,37.31,29.81,10.57,436.6,57.16,99.7999,381.81,130.96,65.0,1,401.42,49.991,-48.83,27.95,120.82,231.3,RUNNING,85.0,76.78,RENEWABLE_CHARGE,-0.000814
2026-06-01 10:59:56,1780291796.8632448,96.17,420.52,228.7,36.8,17.46,9.34,381.7,57.17,99.7999,381.81,130.95,65.0,1,398.39,49.996,-36.58,27.05,117.7,229.83,RUNNING,85.0,63.63,RENEWABLE_CHARGE,-0.00061
2026-06-01 10:59:57,1780291797.8636816,94.46,420.09,224.84,37.19,32.33,10.78,445.9,57.18,99.7999,381.82,130.95,65.0,1,398.67,49.98,-49.88,26.91,116.25,231.46,RUNNING,85.0,76.79,RENEWABLE_CHARGE,-0.000831
2026-06-01 10:59:58,1780291798.8638906,95.25,420.21,226.67,37.39,14.15,8.91,362.6,57.18,99.7999,381.83,130.95,65.0,1,399.92,49.996,-30.39,29.01,125.37,231.42,RUNNING,85.0,59.4,RENEWABLE_CHARGE,-0.000507
2026-06-01 10:59:59,1780291799.8645644,93.98,418.83,224.4,37.02,15.68,9.11,371.8,57.19,99.7999,381.83,130.95,65.0,1,400.77,49.988,-33.58,26.08,113.9,228.95,RUNNING,85.0,59.66,RENEWABLE_CHARGE,-0.00056
2026-06-01 11:00:00,1780291800.86467,93.96,417.75,224.92,37.16,24.68,10.11,416.1,57.2,99.7999,381.84,130.95,65.0,1,397.26,49.994,-42.64,26.0,112.66,230.77,RUNNING,85.0,68.64,RENEWABLE_CHARGE,-0.000711
2026-06-01 11:00:01,1780291801.8650494,93.35,419.0,222.78,36.91,17.73,9.37,383.1,57.2,99.7999,381.84,130.94,65.0,1,400.92,49.984,-35.77,25.31,109.4,231.32,RUNNING,85.0,61.08,RENEWABLE_CHARGE,-0.000596
2026-06-01 11:00:02,1780291802.8651297,92.3,420.4,219.55,36.84,22.76,9.92,407.7,57.21,99.7999,381.85,130.94,65.0,1,398.47,49.998,-37.14,27.92,121.97,228.91,RUNNING,85.0,65.06,RENEWABLE_CHARGE,-0.000619
2026-06-01 11:00:03,1780291803.8652084,91.52,417.53,219.2,36.93,19.18,9.54,390.7,57.22,99.7999,381.86,130.94,65.0,1,400.32,49.992,-33.91,26.79,115.82,231.31,RUNNING,85.0,60.7,RENEWABLE_CHARGE,-0.000565
2026-06-01 11:00:04,1780291804.8654797,91.74,418.63,219.14,36.86,19.77,9.61,393.6,57.22,99.7999,381.86,130.94,65.0,1,401.98,49.99,-36.11,25.4,110.33,230.26,RUNNING,85.0,61.51,RENEWABLE_CHARGE,-0.000602
2026-06-01 11:00:05,1780291805.8665185,90.86,417.75,217.5,37.24,24.47,10.09,415.2,57.23,99.7999,381.87,130.93,65.0,1,399.6,49.985,-38.63,26.7,116.03,230.09,RUNNING,85.0,65.33,RENEWABLE_CHARGE,-0.000644
2026-06-01 11:00:06,1780291806.8669715,91.29,419.01,217.87,36.59,15.53,9.1,370.9,57.24,99.7999,381.88,130.93,65.0,1,401.95,50.003,-31.23,25.59,111.03,230.5,RUNNING,85.0,56.82,RENEWABLE_CHARGE,-0.000521
2026-06-01 11:00:07,1780291807.8674111,90.94,420.51,216.26,37.16,14.95,9.02,367.5,57.24,99.7999,381.88,130.93,65.0,1,400.65,50.0,-28.98,26.91,116.32,231.35,RUNNING,85.0,55.89,RENEWABLE_CHARGE,-0.000483
2026-06-01 11:00:08,1780291808.8679702,89.74,417.39,214.99,37.18,21.64,9.81,402.6,57.25,99.7999,381.89,130.93,65.0,1,399.85,49.992,-35.44,25.94,113.16,229.25,RUNNING,85.0,61.38,RENEWABLE_CHARGE,-0.000591
2026-06-01 11:00:09,1780291809.86806,89.98,420.5,213.97,36.98,32.27,10.78,445.7,57.26,99.7999,381.89,130.93,65.0,1,397.24,49.989,-44.79,27.46,118.84,231.03,RUNNING,85.0,72.25,RENEWABLE_CHARGE,-0.000746
2026-06-01 11:00:10,1780291810.8685112,89.41,418.44,213.68,37.19,26.16,10.25,422.3,57.26,99.7999,381.9,130.92,65.0,1,397.13,50.014,-37.77,27.8,121.23,229.32,RUNNING,85.0,65.57,RENEWABLE_CHARGE,-0.000629
2026-06-01 11:00:11,1780291811.868949,89.88,418.86,214.57,37.14,33.6,10.88,450.4,57.27,99.7999,381.91,130.92,65.0,1,398.03,50.001,-45.37,28.11,122.53,229.42,RUNNING,85.0,73.48,RENEWABLE_CHARGE,-0.000756
2026-06-01 11:00:12,1780291812.8692932,91.45,417.35,219.12,37.08,20.57,9.69,397.5,57.28,99.7999,381.91,130.92,65.0,1,399.79,49.998,-35.91,26.11,114.02,229.0,RUNNING,85.0,62.02,RENEWABLE_CHARGE,-0.000599
2026-06-01 11:00:13,1780291813.8697846,89.84,418.82,214.51,37.23,16.03,9.16,373.8,57.28,99.7999,381.92,130.92,65.0,1,397.93,49.983,-26.85,29.02,126.18,229.95,RUNNING,85.0,55.87,RENEWABLE_CHARGE,-0.000448
2026-06-01 11:00:14,1780291814.8701806,89.51,418.1,214.09,37.14,21.34,9.78,401.2,57.29,99.7999,381.93,130.92,65.0,1,398.59,49.985,-32.88,27.97,120.92,231.28,RUNNING,85.0,60.85,RENEWABLE_CHARGE,-0.000548
2026-06-01 11:00:15,1780291815.870809,88.18,419.01,210.44,37.0,28.79,10.49,432.8,57.3,99.7999,381.93,130.91,65.0,1,400.88,49.994,-41.56,25.41,110.25,230.51,RUNNING,85.0,66.97,RENEWABLE_CHARGE,-0.000693
2026-06-01 11:00:16,1780291816.8719049,89.69,418.78,214.17,36.77,23.36,9.98,410.4,57.3,99.7999,381.94,130.91,65.0,1,399.93,50.001,-34.77,28.28,122.76,230.39,RUNNING,85.0,63.05,RENEWABLE_CHARGE,-0.000579
2026-06-01 11:00:17,1780291817.8723786,90.06,418.81,215.04,37.43,15.14,9.04,368.6,57.31,99.7999,381.94,130.91,65.0,1,403.0,49.992,-29.06,26.14,112.99,231.33,RUNNING,85.0,55.2,RENEWABLE_CHARGE,-0.000484
2026-06-01 11:00:18,1780291818.8725312,90.48,417.32,216.81,37.28,22.0,9.85,404.2,57.32,99.7999,381.95,130.91,65.0,1,402.42,50.006,-34.95,27.53,120.21,229.03,RUNNING,85.0,62.48,RENEWABLE_CHARGE,-0.000583
2026-06-01 11:00:19,1780291819.8730001,91.14,418.88,217.59,37.47,14.22,8.92,363.0,57.32,99.7999,381.96,130.9,65.0,1,399.35,49.996,-28.91,26.45,114.49,231.01,RUNNING,85.0,55.36,RENEWABLE_CHARGE,-0.000482
2026-06-01 11:00:20,1780291820.8733912,92.38,417.78,221.11,37.5,30.37,10.62,438.8,57.33,99.7999,381.96,130.9,65.0,1,398.69,50.007,-46.28,26.47,115.16,229.83,RUNNING,85.0,72.75,RENEWABLE_CHARGE,-0.000771
2026-06-01 11:00:21,1780291821.8734634,91.18,419.57,217.32,37.27,30.22,10.61,438.2,57.34,99.7999,381.97,130.9,65.0,1,401.19,49.997,-44.02,27.38,119.31,229.47,RUNNING,85.0,71.4,RENEWABLE_CHARGE,-0.000734
2026-06-01 11:00:22,1780291822.8735476,90.0,418.77,214.93,37.16,24.09,10.06,413.6,57.34,99.7999,381.98,130.9,65.0,1,397.22,50.004,-38.22,25.87,113.03,228.89,RUNNING,85.0,64.09,RENEWABLE_CHARGE,-0.000637
2026-06-01 11:00:23,1780291823.873626,91.51,419.57,218.1,37.02,26.94,10.32,425.5,57.35,99.7999,381.98,130.9,65.0,1,400.36,49.98,-39.85,28.6,123.83,230.93,RUNNING,85.0,68.45,RENEWABLE_CHARGE,-0.000664
2026-06-01 11:00:24,1780291824.8737109,89.91,420.59,213.78,37.66,25.78,10.22,420.8,57.36,99.7999,381.99,130.89,65.0,1,399.27,50.009,-38.26,27.43,118.99,230.49,RUNNING,85.0,65.69,RENEWABLE_CHARGE,-0.000638
2026-06-01 11:00:25,1780291825.8742807,90.61,420.14,215.66,37.48,14.2,8.92,362.9,57.36,99.7999,381.99,130.89,65.0,1,401.38,50.014,-28.04,26.77,116.26,230.22,RUNNING,85.0,54.81,RENEWABLE_CHARGE,-0.000467
2026-06-01 11:00:26,1780291826.8748164,90.71,418.23,216.89,37.24,20.89,9.73,399.0,57.37,99.7999,382.0,130.89,65.0,1,398.48,50.009,-34.52,27.08,118.01,229.43,RUNNING,85.0,61.6,RENEWABLE_CHARGE,-0.000575
2026-06-01 11:00:27,1780291827.8750272,92.61,418.29,221.4,37.09,28.61,10.47,432.1,57.38,99.7999,382.01,130.89,65.0,1,401.24,50.0,-44.56,26.66,116.4,229.04,RUNNING,85.0,71.22,RENEWABLE_CHARGE,-0.000743
2026-06-01 11:00:28,1780291828.875547,93.81,417.22,224.85,36.92,28.53,10.47,431.8,57.38,99.7999,382.01,130.89,65.0,1,400.66,50.017,-45.17,27.17,117.83,230.6,RUNNING,85.0,72.34,RENEWABLE_CHARGE,-0.000753
2026-06-01 11:00:29,1780291829.8757458,92.69,419.45,220.97,37.62,18.35,9.44,386.4,57.39,99.7999,382.02,130.88,65.0,1,401.35,49.99,-33.82,27.22,117.76,231.14,RUNNING,85.0,61.04,RENEWABLE_CHARGE,-0.000564
2026-06-01 11:00:30,1780291830.8763092,92.64,420.09,220.53,37.14,16.98,9.28,379.1,57.4,99.7999,382.03,130.88,65.0,1,400.11,50.002,-31.62,28.0,122.2,229.16,RUNNING,85.0,59.62,RENEWABLE_CHARGE,-0.000527
2026-06-01 11:00:31,1780291831.87655,92.6,420.36,220.29,37.07,24.1,10.06,413.6,57.4,99.7999,382.03,130.88,65.0,1,398.41,50.018,-40.39,26.31,114.04,230.7,RUNNING,85.0,66.7,RENEWABLE_CHARGE,-0.000673
2026-06-01 11:00:32,1780291832.876739,93.58,420.64,222.47,36.91,28.06,10.42,429.9,57.41,99.7999,382.04,130.88,65.0,1,398.9,50.014,-46.0,25.64,111.07,230.83,RUNNING,85.0,71.64,RENEWABLE_CHARGE,-0.000767
2026-06-01 11:00:33,1780291833.8772724,93.7,420.4,222.89,37.5,26.47,10.28,423.6,57.42,99.7999,382.04,130.87,65.0,1,401.07,50.017,-43.13,27.04,117.96,229.28,RUNNING,85.0,70.17,RENEWABLE_CHARGE,-0.000719
2026-06-01 11:00:34,1780291834.8777184,92.19,417.38,220.87,37.73,26.7,10.3,424.5,57.42,99.7999,382.05,130.87,65.0,1,399.21,50.009,-43.03,25.86,112.17,230.51,RUNNING,85.0,68.89,RENEWABLE_CHARGE,-0.000717
2026-06-01 11:00:35,1780291835.8778815,92.52,420.38,220.09,37.67,15.1,9.04,368.3,57.43,99.7999,382.06,130.87,65.0,1,399.93,49.996,-29.45,28.17,122.9,229.21,RUNNING,85.0,57.62,RENEWABLE_CHARGE,-0.000491
2026-06-01 11:00:36,1780291836.8784192,92.11,418.04,220.35,37.65,15.88,9.14,372.9,57.44,99.7999,382.06,130.87,65.0,1,398.17,50.016,-31.75,26.24,113.97,230.25,RUNNING,85.0,57.99,RENEWABLE_CHARGE,-0.000529
2026-06-01 11:00:37,1780291837.879152,93.97,418.31,224.63,37.42,19.43,9.57,391.9,57.44,99.7999,382.07,130.87,65.0,1,401.72,50.002,-35.94,27.46,119.23,230.31,RUNNING,85.0,63.4,RENEWABLE_CHARGE,-0.000599
2026-06-01 11:00:38,1780291838.879236,95.39,417.13,228.69,37.15,20.05,9.64,395.0,57.45,99.7999,382.08,130.86,65.0,1,400.54,49.991,-36.95,28.49,123.76,230.21,RUNNING,85.0,65.44,RENEWABLE_CHARGE,-0.000616
2026-06-01 11:00:39,1780291839.8795378,95.94,419.97,228.44,37.48,18.26,9.43,385.9,57.45,99.7999,382.08,130.86,65.0,1,399.07,49.986,-38.04,26.16,114.4,228.64,RUNNING,85.0,64.2,RENEWABLE_CHARGE,-0.000634
2026-06-01 11:00:40,1780291840.8796833,95.17,417.35,228.03,37.57,19.38,9.56,391.6,57.46,99.7999,382.09,130.86,65.0,1,401.75,50.014,-37.14,27.41,118.53,231.25,RUNNING,85.0,64.55,RENEWABLE_CHARGE,-0.000619
2026-06-01 11:00:41,1780291841.8802304,93.33,418.54,223.0,36.92,31.16,10.69,441.7,57.47,99.7999,382.09,130.86,65.0,1,399.95,50.02,-48.53,25.96,113.04,229.65,RUNNING,85.0,74.49,RENEWABLE_CHARGE,-0.000809
2026-06-01 11:00:42,1780291842.880457,92.59,419.96,220.48,36.87,14.45,8.95,364.4,57.47,99.7999,382.1,130.86,65.0,1,401.53,49.997,-30.63,26.41,115.38,228.9,RUNNING,85.0,57.04,RENEWABLE_CHARGE,-0.000511
2026-06-01 11:00:43,1780291843.8809516,92.17,416.99,221.04,36.7,24.78,10.12,416.6,57.48,99.7999,382.11,130.85,65.0,1,399.24,49.995,-39.43,27.52,119.6,230.08,RUNNING,85.0,66.95,RENEWABLE_CHARGE,-0.000657
2026-06-01 11:00:44,1780291844.8812385,91.76,416.74,220.19,37.06,22.57,9.9,406.8,57.49,99.7999,382.11,130.85,65.0,1,400.94,49.997,-37.85,26.48,114.5,231.28,RUNNING,85.0,64.33,RENEWABLE_CHARGE,-0.000631
2026-06-01 11:00:45,1780291845.8817306,91.65,418.31,219.1,37.0,29.68,10.56,436.2,57.49,99.7999,382.12,130.85,65.0,1,398.52,49.985,-42.76,28.57,124.97,228.61,RUNNING,85.0,71.33,RENEWABLE_CHARGE,-0.000713
2026-06-01 11:00:46,1780291846.882287,90.14,418.2,215.54,37.54,24.89,10.13,417.0,57.5,99.7999,382.13,130.85,65.0,1,400.5,50.016,-39.3,25.73,111.61,230.52,RUNNING,85.0,65.03,RENEWABLE_CHARGE,-0.000655
2026-06-01 11:00:47,1780291847.8826993,88.97,416.69,213.52,37.2,18.65,9.48,387.9,57.51,99.7999,382.13,130.84,65.0,1,402.14,49.996,-32.35,25.27,109.99,229.78,RUNNING,85.0,57.62,RENEWABLE_CHARGE,-0.000539
2026-06-01 11:00:48,1780291848.8830614,89.53,419.03,213.65,36.9,31.32,10.7,442.3,57.51,99.7999,382.14,130.84,65.0,1,399.55,50.014,-44.53,26.32,114.23,230.42,RUNNING,85.0,70.85,RENEWABLE_CHARGE,-0.000742
2026-06-01 11:00:49,1780291849.8832836,87.83,416.95,210.65,37.0,14.15,8.91,362.6,57.52,99.7999,382.14,130.84,65.0,1,401.39,49.983,-26.77,25.21,109.31,230.6,RUNNING,85.0,51.98,RENEWABLE_CHARGE,-0.000446
2026-06-01 11:00:50,1780291850.8834722,85.98,417.29,206.03,37.29,21.27,9.77,400.8,57.53,99.7999,382.15,130.84,65.0,1,400.87,49.999,-28.93,28.32,122.74,230.7,RUNNING,85.0,57.25,RENEWABLE_CHARGE,-0.000482
